egoid, lanePos, latPos, speed, latSpeed, lcState, latAcce, action, laneIndex, tgtlane, origLane
lane1.0, 5.1, 4.800000000000001, 27.990664831202952, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 1, 1, 1
lane1.0, 7.899066483120295, 4.800000000000001, 27.990664831202952, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 10.678522136336387, 4.800000000000001, 27.59844823311887, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 13.451366959648274, 4.800000000000001, 27.85844823311887, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 16.218684410554133, 4.800000000000001, 27.487900784998278, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 18.98047448905396, 4.800000000000001, 27.74790078499828, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 21.767402769864024, 4.800000000000001, 27.990664831202952, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 24.54688995462793, 4.800000000000001, 27.59907886407518, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 27.31979784103545, 4.800000000000001, 27.859078864075183, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 30.08720332261335, 4.800000000000001, 27.489030767482852, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 32.84910639936164, 4.800000000000001, 27.749030767482854, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 35.63609117929593, 4.800000000000001, 27.990664831202952, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 38.415609281339094, 4.800000000000001, 27.59969720966026, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 41.18857900230512, 4.800000000000001, 27.85969720966026, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 43.95607081186057, 4.800000000000001, 27.49013898144882, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 46.71808471000545, 4.800000000000001, 27.75013898144882, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 49.50512490063804, 4.800000000000001, 27.990664831202952, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 52.284673320143746, 4.800000000000001, 27.60030355891116, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 55.05770367603486, 4.800000000000001, 27.860303558911163, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 57.82528015051437, 4.800000000000001, 27.491225930678915, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 60.58740274358226, 4.800000000000001, 27.751225930678917, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 63.374497281676355, 4.800000000000001, 27.990664831202952, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 66.15407543285227, 4.800000000000001, 27.60089819231526, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 68.9271652520838, 4.800000000000001, 27.86089819231526, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 71.69482476691668, 4.800000000000001, 27.49229210434246, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 74.45705397735092, 4.800000000000001, 27.752292104342462, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 77.2442018241282, 4.800000000000001, 27.990664831202952, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 80.02380913479465, 4.800000000000001, 27.60148138212597, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 82.78199731955596, 4.800000000000001, 27.562282313100145, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 85.53630113578393, 4.800000000000001, 27.523794011459437, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 88.28678907303737, 4.800000000000001, 27.485964733609247, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 91.03352453548243, 4.800000000000001, 27.448744515291928, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 93.77656601367988, 4.800000000000001, 27.41208504865712, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 96.5159672444213, 4.800000000000001, 27.37593956617143, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 99.2517773592691, 4.800000000000001, 27.34026273078438, 0.0, 0b1000000000000000, 0.0, 0, 1, 0, 1
lane1.0, 101.98404102239914, 4.800000000000001, 27.305010531816517, 0.0, 0b1000, 0.0, 0, 1, 0, 1
lane1.0, 104.72754207558079, 4.800000000000001, 27.56501053181652, 0.0, 0b1000, 0.0, 0, 1, 0, 1
lane1.0, 107.49704312876244, 4.800000000000001, 27.82501053181652, 0.0, 0b1000, 0.0, 0, 1, 0, 1
lane1.0, 110.26185159789257, 4.800000000000001, 27.47115885078611, 0.0, 0b1000, 0.0, 0, 1, 0, 1
lane1.0, 113.02196748297118, 4.800000000000001, 27.731158850786112, 0.0, 0b1000, 0.0, 0, 1, 0, 1
lane1.0, 115.80805866707063, 4.800000000000001, 27.990664831202952, 0.0, 0b1000, 0.0, 0, 1, 0, 1
lane1.0, 118.58815023000183, 4.800000000000001, 27.61116642742124, 0.0, 0b1000, 0.0, 0, 1, 0, 1
