egoid, lcStateM, lcStateR, lcMode, posX, posY, speed
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 130.07214349585655, 0.8750000000000013, 10.522234138880219
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 131.10606628216127, 0.9750000000000014, 10.15622158721391
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 132.10626240133487, 1.0750000000000015, 9.847700796258145
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 133.08201005296962, 1.1750000000000014, 9.667252236436772
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 134.03688473791848, 1.2750000000000012, 9.430241462540703
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 134.96859660366863, 1.3750000000000013, 9.203995852462265
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 135.88192701993333, 1.4650000000000014, 9.062612472831463
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 136.78184730939802, 1.5450000000000013, 8.93579331646228
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 137.67455077863224, 1.6150000000000013, 8.918276068222145
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 138.5651130292355, 1.6750000000000014, 8.892968943843453
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 139.45002786214076, 1.7250000000000014, 8.80532771426158
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 140.3307049476246, 1.7750000000000015, 8.808213995415553
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 141.2127151853231, 1.8150000000000015, 8.831990758554388
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 142.09579446106855, 1.8450000000000015, 8.829594756354728
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 142.97743747621982, 1.8650000000000015, 8.803265546670628
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 143.85791539368122, 1.8750000000000016, 8.806292802557468
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 144.73832499079862, 1.8750000000000016, 8.801899139790239
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 145.62058097827324, 1.8750000000000016, 8.843220609702291
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 146.50766429532476, 1.8750000000000016, 8.898445731328357
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 147.39967656640908, 1.8750000000000016, 8.941799690358236
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 148.299447497934, 1.8750000000000016, 9.05361894014049
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 149.2048649612469, 1.8750000000000016, 9.054730326117454
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 150.11546131415403, 1.8750000000000016, 9.157196732025334
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 151.03646466715668, 1.8750000000000016, 9.262870328027415
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 151.96440441825132, 1.8750000000000016, 9.29592469386556
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 152.89970692536494, 1.8750000000000016, 9.41012544840669
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 153.8449008459044, 1.8750000000000016, 9.493752962382159
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 154.79576964755995, 1.8750000000000016, 9.523623070729073
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 155.7497163585335, 1.8750000000000016, 9.555311148741902
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 156.70782822737212, 1.8750000000000016, 9.606926228030432
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 157.6697004566432, 1.8750000000000016, 9.630518357391159
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 158.63821333398255, 1.8750000000000016, 9.739739189395936
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 159.61502087544136, 1.8750000000000016, 9.796411639780514
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 160.59948456307944, 1.8750000000000016, 9.89286211298089
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 161.5888883237698, 1.8750000000000016, 9.895213100826314
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 162.57986261347267, 1.8750000000000016, 9.924272693231291
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 163.57294656156284, 1.8750000000000016, 9.937406268572
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 164.56902649334376, 1.8750000000000016, 9.9841923670464
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 165.57236830738609, 1.8750000000000016, 10.08264391380024
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 166.58233816694153, 1.8750000000000016, 10.116753277308785
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 167.5933060401736, 1.8750000000000016, 10.102604187332224
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 168.6032835698012, 1.8750000000000016, 10.096946405219903
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 169.61624583322939, 1.8750000000000016, 10.162298863344125
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 170.63613565625795, 1.8750000000000016, 10.23549759722708
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 171.66265124038404, 1.8750000000000016, 10.294814085294428
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 172.69666726387973, 1.8750000000000016, 10.385506384619253
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 173.74033983672902, 1.8750000000000016, 10.48794507236635
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 174.7941907768519, 1.8750000000000016, 10.5890737300916
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 175.85139175298968, 1.8750000000000016, 10.554945792663785
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 176.908761729615, 1.8750000000000016, 10.592453739842584
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 177.97044144954953, 1.8750000000000016, 10.641140658847517
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 179.03317124011485, 1.8750000000000016, 10.613455152458773
