egoid, lanePos, dis2leader, speed, acce
lane1.2, 145.5714469384278, 32.74780157375375, 21.833425467950406, 0.5428639220626863
lane1.2, 147.75745536938814, 32.90149711097973, 21.886743151256248, 0.5331768330584197
lane1.2, 149.94874728262744, 33.05197922989018, 21.939095113529774, 0.5235196227352645
lane1.2, 152.1452263325405, 33.19930970393327, 21.990485884731182, 0.5139077120140811
lane1.2, 154.34679669585438, 33.34355040608537, 22.040921381546852, 0.5043549681566972
lane1.2, 156.55336320315575, 33.48476317359575, 22.090408764480905, 0.49487382934053414
lane1.2, 158.76483145669707, 33.62300968564949, 22.138956306345474, 0.48547541864568444
lane1.2, 160.98110793557453, 33.758351352945766, 22.186573271203542, 0.47616964858068656
lane1.2, 163.2021000892805, 33.89084921827083, 22.233269802915764, 0.46696531712221656
lane1.2, 165.42771642055266, 34.0205638672183, 22.279056822527366, 0.4578701961160192
lane1.2, 167.65786655836928, 34.14755534827603, 22.32394593380522, 0.44889111277854
lane1.2, 169.89246132187452, 34.27188310155785, 22.36794933629975, 0.4400340249452839
lane1.2, 172.13141277595767, 34.393605895513616, 22.411079745363114, 0.4313040906336596
lane1.2, 174.37463427915608, 34.512781770999396, 22.45335031860516, 0.42270573242046083
lane1.2, 176.62204052450198, 34.629467992135545, 22.49477458831279, 0.4142426970762969
lane1.2, 178.87354757388752, 34.74372100342089, 22.53536639939781, 0.4059181108501875
lane1.2, 181.12907288648108, 34.85559639260964, 22.5751398524732, 0.3977345307539082
lane1.2, 183.3885353416892, 34.965148858892434, 22.614109251689207, 0.38969399216007616
lane1.2, 185.6518552571231, 35.072432185954625, 22.652289056988703, 0.3817980529949594
lane1.2, 187.91895440199585, 35.177499219515624, 22.689693840466735, 0.37404783478031334
lane1.2, 190.1897560063463, 35.28040184897969, 22.726338246542152, 0.36644406075417635
lane1.2, 192.46418476645692, 35.38119099285498, 22.762236955670055, 0.35898709127902606
lane1.2, 194.74216684680758, 35.47991658762115, 22.79740465134289, 0.35167695672836174
lane1.2, 197.023629878882, 35.57662757974791, 22.831855990145453, 0.34451338802561793
lane1.2, 199.3085029571215, 35.671371920587944, 22.865605574645052, 0.33749584499599194
lane1.2, 201.5967166322994, 35.76419656388697, 22.89866792891281, 0.33062354267759275
lane1.2, 203.88820290256933, 35.85514746567128, 22.931057476485748, 0.3238954757293655
lane1.2, 206.1828952024232, 35.94426958629052, 22.96278852059179, 0.31731044106042106
lane1.2, 208.48072838977637, 36.031606894409066, 22.99387522647167, 0.3108670587987916
lane1.2, 210.7816387313821, 36.11720237275418, 23.024331605642438, 0.304563791707686
lane1.2, 213.0855638867621, 36.20109802544292, 23.054171501957537, 0.29839896315099423
lane1.2, 215.39244289082635, 36.283334886722685, 23.083408579327788, 0.2923707737025083
lane1.2, 217.70221613534156, 36.36395303097268, 23.112056310976495, 0.28647731648707264
lane1.2, 220.0148253493959, 36.44299158382472, 23.140127970110186, 0.28071659133690474
lane1.2, 222.3302135789961, 36.52048873427236, 23.16763662189421, 0.2750865178402506
lane1.2, 224.6483251659223, 36.596481747647545, 23.19459511662974, 0.26958494735527694
lane1.2, 226.96910572595556, 36.67100697935331, 23.221016084035448, 0.26420967405709206
lane1.2, 229.2925021265845, 36.744099889249355, 23.246911928543724, 0.25895844508276866
lane1.2, 231.61846246428806, 36.81579505659582, 23.27229482552708, 0.2538289698335561
lane1.2, 233.9469360414832, 36.88612619546856, 23.297176718376253, 0.2488189284917297
lane1.2, 236.27787334321985, 36.95512617056525, 23.321569316356708, 0.24392597980455122
lane1.2, 238.61122601369644, 37.0228270133297, 23.345484093175287, 0.23914776818578787
lane1.2, 240.94694683266488, 37.08925993832651, 23.368932286193445, 0.23448193018158037
lane1.2, 243.28498969178594, 37.15445535980541, 23.391924896227895, 0.22992610034449967
lane1.2, 245.6253095709915, 37.218442908398885, 23.41447268788367, 0.2254779165577503
lane1.2, 247.9678625149041, 37.28125144790212, 23.436586190368484, 0.22113502484813807
lane1.2, 250.3126056093596, 37.34290909208926, 23.458275698740938, 0.21689508372453759
lane1.2, 252.65949695807407, 37.40344322152404, 23.479551275548516, 0.21275576807578744
lane1.2, 255.00849565949224, 37.46288050032646, 23.5004227528146, 0.2087147726608407
lane1.2, 257.3595617838498, 37.52124689286177, 23.520899734336698, 0.2047698152209776
lane1.2, 259.7126563504797, 37.57856768032116, 23.540991598260938, 0.2009186392423956
lane1.2, 262.06774130538776, 37.63486747716615, 23.560707499900506, 0.19715901639568045
lane1.2, 264.4247794991212, 37.69017024741294, 23.58005637476824, 0.19348874867734622
lane1.2, 266.7837346649494, 37.74449932073412, 23.59904694179586, 0.18990567027618255
lane1.2, 269.14457139737493, 37.7978774083594, 23.61768770671451, 0.18640764918650632
lane1.2, 271.50725513098934, 37.850326618758004, 23.63598696557335, 0.18299258858839096
lane1.2, 273.87175211968673, 37.90186847308814, 23.653952808374765, 0.17965842801416443
lane1.2, 276.2380294162458, 37.95252392040089, 23.671593122806595, 0.17640314431830006
lane1.2, 278.6060548522888, 38.00231335258769, 23.688915598053402, 0.173224752468073
lane1.2, 280.97579701862503, 38.05125661906209, 23.705927728670353, 0.17012130616951282
lane1.2, 283.3472252459838, 38.09937304116829, 23.722636818504704, 0.16709089834350266
lane1.2, 285.7203095861416, 38.14668142631024, 23.739049984651228, 0.16413166146524105
lane1.2, 288.0950207934456, 38.193200081795965, 23.755174161429167, 0.16124176777939425
lane1.2, 290.4713303067355, 38.23894682839398, 23.771016104369423, 0.1584194294025565
lane1.2, 292.8492102316641, 38.283939013598456, 23.786582394201794, 0.15566289832371183
lane1.2, 295.2286333234158, 38.328193524601716, 23.80187944083304, 0.15297046631246758
lane1.2, 297.6095729698228, 38.371726800973306, 23.81691348730749, 0.15034046474450946
lane1.2, 299.9920031748753, 38.41455484704517, 23.831690613742747, 0.1477712643525564
lane1.2, 302.37589854262416, 38.456693244003816, 23.84621674123384, 0.145261274910915
lane1.2, 304.7612342614718, 38.49815716169104, 23.860497635719884, 0.14280894486045526
lane1.2, 307.1479860888482, 38.53896137011424, 23.874538911808038, 0.14041276088153865
lane1.2, 309.5361303362661, 38.57912025066963, 23.888346036550054, 0.1380712474201573
lane1.2, 311.925643854752, 38.61864780708095, 23.901924333167415, 0.13578296617360763
lane1.2, 314.31650402064645, 38.657557676056115, 23.915278984721496, 0.13354651554081443
lane1.2, 316.7086887217688, 38.69586313766649, 23.928415037725696, 0.1313605300419951
lane1.2, 319.1021763439399, 38.73357712545243, 23.941337405696903, 0.12922367971206938
lane1.2, 321.49694575785696, 38.770712236258476, 23.954050872644135, 0.12713466947232632
lane1.2, 323.8929763063138, 38.80728073980384, 23.966560096492458, 0.12509223848322648
lane1.2, 326.29024779176046, 38.84329458799192, 23.97886961244072, 0.12309515948263794
lane1.2, 328.6887404641951, 38.878765423963614, 23.9909838362519, 0.12114223811177993
lane1.2, 331.0884350093815, 38.91370459090035, 24.00290706747514, 0.11923231223239128
lane1.2, 333.4893125373852, 38.94812314058049, 24.014643492598868, 0.11736425123729077
lane1.2, 335.8913545714219, 38.98203184169506, 24.026197188134525, 0.11553695535656772
lane1.2, 338.29454303701016, 39.028119529051196, 24.03757212363071, 0.11374935496185401
lane1.2, 340.6994834555529, 39.09845526345282, 24.061236247224215, 0.23664123593505337
lane1.2, 343.1073498879279, 39.19186498402223, 24.096092400275307, 0.34856153051091354
lane1.2, 345.51921206140025, 39.3072789634943, 24.141151069171862, 0.45058668896555076
lane1.2, 347.93604540265784, 39.44372177518113, 24.1955157559794, 0.5436468680753848
