egoid, lanePos, dis2leader, speed, acce
lane1.2, 82.63146916130074, 42.534532504667595, 9.650048789761627, -0.5119545804149084
lane1.2, 83.596089714116, 43.851092943224245, 9.64236226654375, -0.0768652321787755
lane1.2, 84.56178886490649, 45.16959646833821, 9.671620749265934, 0.29258482722184453
lane1.2, 85.53199306104845, 46.486570943784514, 9.732463173573331, 0.6084242430739728
lane1.2, 86.5096388109983, 47.79903424377872, 9.820451825423497, 0.8798865185016602
lane1.2, 87.49725492442901, 49.10441208908735, 9.931870443190986, 1.1141861776748918
lane1.2, 88.49702719686952, 50.40047343022216, 10.063575005619215, 1.3170456242822937
lane1.2, 89.51085001044339, 51.68527890692238, 10.212881265858236, 1.4930626023902072
lane1.2, 90.54036800031213, 52.95713923503982, 10.377478531516385, 1.6459726565814847
lane1.2, 91.58701005630871, 54.21458125199038, 10.555362588415376, 1.77884056898991
lane1.2, 92.65201732819125, 55.45631995292743, 10.744782849235229, 1.8942026081985297
lane1.2, 93.7364664830371, 56.68123526964615, 10.944200247681774, 1.994173984465455
lane1.2, 94.84128916391415, 57.88835264356089, 11.152253369859203, 2.0805312217742866
lane1.2, 95.96728838157733, 59.076826661441316, 11.367730983404254, 2.1547761354505113
lane1.2, 97.11515241047094, 60.245927183020186, 11.589549594467812, 2.2181861106355782
lane1.2, 98.285466640091, 61.39502750977557, 11.816734997933326, 2.2718540346551386
lane1.2, 99.47872374146135, 62.52359423545863, 12.04840702947358, 2.316720315402545
lane1.2, 100.69533243828383, 63.63117848910133, 12.283766906975812, 2.3535987750223164
lane1.2, 101.93562511774279, 64.7174083357928, 12.522086682203378, 2.383197752275663
lane1.2, 103.19986447305763, 65.78198214337519, 12.762700424093381, 2.406137418900034
lane1.2, 104.48824933584707, 66.82466275721843, 13.004996831695372, 2.422964076019909
lane1.2, 105.80091982911685, 67.84527235246526, 13.248413033700164, 2.434162020047914
lane1.2, 107.13796194966528, 68.84368785513774, 13.492429377268596, 2.440163435684326
lane1.2, 108.49941167076334, 69.81983684141822, 13.736565044692592, 2.4413566742399517
lane1.2, 109.88525864123217, 70.7736938391357, 13.980374364684065, 2.4380931999147393
lane1.2, 111.29544954484417, 71.70527696767344, 14.223443707555898, 2.4306934287183246
lane1.2, 112.72989117379974, 72.61464486267401, 14.465388871555442, 2.41945163999544
lane1.2, 114.1884532614843, 73.50189384045545, 14.705852882135686, 2.404640105802436
lane1.2, 115.67097111247938, 74.36715526427213, 14.944504137765913, 2.3865125563022715
lane1.2, 117.17724806164667, 75.2105930806999, 15.181034845579886, 2.365307078139729
lane1.2, 118.70705778883516, 76.03240149968514, 15.415159698189823, 2.3412485260993776
lane1.2, 120.26014651123027, 76.83280279632105, 15.646614749712375, 2.3145505152255197
lane1.2, 121.8362350714526, 77.61204521631835, 15.87515645473416, 2.2854170502178484
lane1.2, 123.43502093612956, 78.37040097051575, 16.10056083880483, 2.2540438407067143
lane1.2, 125.05618011673245, 79.10816430669992, 16.322622773253027, 2.2206193444819533
lane1.2, 126.6993690219354, 79.82564964953589, 16.54115533080584, 2.1853255755281253
lane1.2, 128.3642262485635, 80.52318980159197, 16.755989201756297, 2.1483387095045714
lane1.2, 130.05037431631848, 81.20113420031905, 16.966972153343047, 2.109829515867503
lane1.2, 131.75742134986763, 81.85984722744078, 17.173968517640105, 2.0699636429705848
lane1.2, 133.48496271053187, 82.49970656855885, 17.376858695645016, 2.028901780049104
lane1.2, 135.23258257868574, 83.12110162189589, 17.575538667432358, 1.9867997178734242
lane1.2, 136.99985548706874, 83.72443195600897, 17.769919500227715, 1.943808327953569
lane1.2, 138.78634780448363, 84.31010581702785, 17.95992684806996, 1.900073478422435
lane1.2, 140.59161916880595, 84.87853868652005, 18.145500438376356, 1.855735903063973
lane1.2, 142.41522386783535, 85.43015189147656, 18.32659354221159, 1.8109310383523436
lane1.2, 144.25671216626554, 85.96537126816318, 18.50317242639212, 1.7657888418052892
lane1.2, 146.11563157692183, 86.48462588170807, 18.67521578673376, 1.7204336034163958
lane1.2, 147.99152807439728, 86.98834680331217, 18.842714162775483, 1.6749837604172413
lane1.2, 149.8839472492955, 87.47696594689089, 19.005669335188692, 1.6295517241320923
lane1.2, 151.79243540144554, 87.95091496679507, 19.16409370781234, 1.584243726236494
lane1.2, 153.7165405706784, 88.41062421803531, 19.318009676844962, 1.5391596903262084
lane1.2, 155.6558135040297, 88.85652178015573, 19.467448990181133, 1.4943931333617044
lane1.2, 157.60980855854925, 89.28903254558702, 19.612452100209662, 1.450031100285294
lane1.2, 159.57808453923985, 89.70857737296515, 19.75306751360275, 1.4061541339308903
lane1.2, 161.56020547200646, 90.11557230554257, 19.889351141729602, 1.3628362812685069
lane1.2, 163.55574131185972, 90.51042785445452, 20.021365655335465, 1.3201451360586347
lane1.2, 165.56426858697898, 90.89354834624163, 20.14917984704962, 1.2781419171415465
lane1.2, 167.58537097958822, 91.26533133368025, 20.27286800513528, 1.236881580856597
lane1.2, 169.61863984492916, 91.62616706864068, 20.39250930168335, 1.196412965480711
lane1.2, 171.66367466992293, 91.97643803538594, 20.508187198191976, 1.1567789650862537
lane1.2, 173.72008347339138, 92.31651854244248, 20.61998887117695, 1.1180167298497423
lane1.2, 175.78748314995698, 92.64677437092689, 20.728004660134854, 1.0801578895790342
lane1.2, 177.8654997599558, 92.96756247699597, 20.832327539841728, 1.0432287970687426
lane1.2, 179.9537687678791, 93.279230745906, 20.933052618624004, 1.0072507878227555
lane1.2, 182.05193523200498, 93.58211779502116, 21.03027666389359, 0.9722404526958783
lane1.2, 184.15965394799477, 93.87655282299662, 21.12409765590246, 0.9382099200886884
lane1.2, 186.27658954930735, 94.162855502284, 21.21461437034927, 0.905167144468102
lane1.2, 188.40241656733315, 94.44133591205724, 21.301925990166758, 0.873116198174877
lane1.2, 190.53681945416832, 94.71229450863791, 21.386131746536897, 0.8420575637013883
lane1.2, 192.67949257094136, 94.97602213050749, 21.46733058892417, 0.8119884238727337
lane1.2, 194.83014014457194, 95.23280003502617, 21.545620883687356, 0.7829029476318539
lane1.2, 196.98847619578768, 95.48289996403102, 21.62110014062767, 0.7547925694031576
lane1.2, 199.15422444115188, 95.7265842355597, 21.69386476665651, 0.7276462602883882
lane1.2, 201.32711817176565, 95.96410585903519, 21.764009845618524, 0.7014507896201394
lane1.2, 203.50690011120582, 96.19570867134809, 21.83162894318483, 0.6761909756630402
lane1.2, 205.69332225514682, 96.42162749138731, 21.896813935635134, 0.651849924503054
lane1.2, 207.88614569499234, 96.64208829069119, 21.95965486127503, 0.6284092563989674
lane1.2, 210.0851404277153, 96.85730837801904, 22.020239793183755, 0.6058493190872483
lane1.2, 212.29008515397229, 97.06749659577505, 22.078654731956387, 0.5841493877263204
lane1.2, 214.50076706642463, 97.27285352635025, 22.134983517090625, 0.5632878513423734
lane1.2, 216.71698163006266, 97.47357170658404, 22.18930775566997, 0.543242385793441
lane1.2, 218.93853235619667, 97.66983584867984, 22.2417067670103, 0.5239901134033076
lane1.2, 221.16523057164537, 97.86182306604175, 22.292257541963362, 0.5055077495306293
lane1.2, 223.39689518452388, 98.0497031026282, 22.341034715606956, 0.4877717364359313
lane1.2, 225.633352447909, 98.23363856454282, 22.388110552095664, 0.47075836488708944
lane1.2, 227.8744357225386, 98.41378515270296, 22.433554940496293, 0.4544438840062881
lane1.2, 230.11998523958778, 98.59029189554172, 22.477435400487295, 0.4388045999100143
lane1.2, 232.36984786445515, 98.76330138080738, 22.519817096860052, 0.4238169637275746
lane1.2, 234.62387686238918, 98.93294998562834, 22.560762861820788, 0.4094576496073543
lane1.2, 236.88193166668793, 99.09936810410818, 22.600333224154003, 0.39570362333215314
lane1.2, 239.14387765011418, 99.26268037180631, 22.638586444370926, 0.3825322021692301
lane1.2, 241.40958590008415, 99.42300588654382, 22.67557855502862, 0.3699211065769248
lane1.2, 243.6789329981089, 99.58045842505396, 22.711363405466606, 0.3578485043798807
lane1.2, 245.95180080389562, 99.73514665506681, 22.74599271026752, 0.3462930480091231
lane1.2, 248.2280762444493, 99.88717434248645, 22.779516100806003, 0.33523390538483966
lane1.2, 250.5076511084549, 100.03664055337808, 22.811981179305615, 0.3246507849961233
lane1.2, 252.79042184616398, 100.18363985053858, 22.843433574876315, 0.31452395570699565
lane1.2, 255.07628937496057, 100.32826248447472, 22.873917001055474, 0.3048342617915978
lane1.2, 257.36515889073445, 100.47059457865788, 22.903473314422733, 0.29556313367258724
lane1.2, 259.65693968515075, 100.61071830896469, 22.932142573903572, 0.28669259480839315
lane1.2, 261.9515449688668, 100.74871207725084, 22.959963100418204, 0.27820526514631183
lane1.2, 264.2488917007163, 100.8846506790361, 22.986971536571115, 0.27008436152911486
lane1.2, 266.54890042285047, 101.01860546530827, 23.01320290611263, 0.26231369541516614
lane1.2, 268.8514951018029, 101.15064449847893, 23.038690672937047, 0.2548776682441556
lane1.2, 271.1566029754204, 101.2808327025453, 23.06346679941248, 0.24776126475433813
lane1.2, 273.46415440558434, 101.40923200753264, 23.087561803865594, 0.24095004453112523
lane1.2, 275.7740827366311, 101.54857982943025, 23.111004817069936, 0.23443013204342833
lane1.2, 278.086597264694, 101.71134145431176, 23.139285744187656, 0.2828092711772001
lane1.2, 280.4021700055661, 101.89704486638402, 23.17216907325542, 0.3288332906776503
lane1.2, 282.7212499605015, 102.10524106439306, 23.209430025452082, 0.37260952196660924
lane1.2, 285.0442641378536, 102.33550303998538, 23.250853521590027, 0.4142349613794494
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
egoid, lanePos, dis2leader, speed, acce
