egoid, lanePos, latPos, speed, latSpeed, lcState, latAcce, action
lane1.0, 211.80007390646506, 1.8814999999999986, 26.76808900832167, -0.7999999999999985, 0b1000000000000000000000000000000, 1.000000000000023, 0
lane1.0, 214.47962944453997, 1.8114999999999986, 26.823021753176196, -0.7000000000000006, 0b1000000000000000000000000000000, 0.9999999999999787, 0
lane1.0, 217.16463376895047, 1.7514999999999985, 26.877064735034068, -0.6000000000000005, 0b1000000000000000000000000000000, 1.0000000000000009, 0
lane1.0, 219.8549980479135, 1.7014999999999985, 26.93022084422688, -0.5000000000000004, 0b1000000000000000000000000000000, 1.0000000000000009, 0
lane1.0, 222.55063383093818, 1.6614999999999984, 26.982494816266644, -0.40000000000000036, 0b1000000000000000000000000000000, 1.0000000000000009, 0
lane1.0, 225.25145321841174, 1.6314999999999984, 27.033892933204566, -0.30000000000000027, 0b1000000000000000000000000000000, 1.0000000000000009, 0
lane1.0, 227.95736900369224, 1.6114999999999984, 27.084422772405585, -0.20000000000000018, 0b1000000000000000000000000000000, 1.0000000000000009, 0
lane1.0, 230.66829479202468, 1.6014999999999984, 27.134092994243435, -0.10000000000000009, 0b1000000000000000000000000000000, 1.0000000000000009, 0
lane1.0, 233.38414509983352, 1.6014999999999984, 27.18291316193317, 0.0, 0b1000000000000000000000000000000, 1.0000000000000009, 0
lane1.0, 236.10483543733264, 1.6, 27.230893588049373, -0.014999999999982805, 0b1000000000000000000000000000000, -0.14999999999982805, 1
lane1.0, 238.83028237690115, 1.6, 27.27804520332096, 0.0, 0b1000000000000000000000000000000, 0.14999999999982805, 0
lane1.0, 241.56040360927298, 1.6, 27.324379444115444, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 244.29511798926265, 1.6, 27.369908155677958, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 247.0343455724821, 1.6, 27.414643508711, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 249.7780076442826, 1.6, 27.45859792729909, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 252.52602674197357, 1.6, 27.5017840265201, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 255.2783266712175, 1.6, 27.544214558359087, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 258.0348325173737, 1.6, 27.58590236476392, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 260.79547065245515, 1.6, 27.62686033686531, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 263.56016873827514, 1.6, 27.667101379534643, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 266.3288557262808, 1.6, 27.70663838057788, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 269.10146185450805, 1.6, 27.745484183967413, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 271.87791864203643, 1.6, 27.78365156660028, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 274.6581588812736, 1.6, 27.821153218143497, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 277.44211662836017, 1.6, 27.85800172358824, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 280.2297271919489, 1.6, 27.89420954818589, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 283.0209271205823, 1.6, 27.9297890244825, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 285.8156541888667, 1.6, 27.96475234120523, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 288.61384738261626, 1.6, 27.999111533785843, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 291.41544688312223, 1.6, 28.032878476333206, 0.0, 0b1000000000000000000000000000000, 0.0, 0
