egoid, lanePos, latPos, speed, latSpeed, lcState, latAcce, action, laneIndex, tgtlane
lane1.0, 121.53712751071245, 4.800000000000001, 25.501875660713804, 0.0, 0b10100110000100, 0.0, 0, 1, 0
lane1.0, 124.06481507678383, 4.800000000000001, 25.051875660713804, 0.0, 0b10100110000100, 0.0, 0, 1, 0
lane1.0, 126.56028042063299, 4.800000000000001, 24.85743121626936, 0.0, 0b10100110000100, 0.0, 0, 1, 0
lane1.0, 129.0363013200377, 4.790000000000001, 24.66298677182492, -0.09999999999999787, 0b110000100, -0.9999999999999787, 1, 1, 0
lane1.0, 131.5155999972202, 4.7700000000000005, 24.92298677182492, -0.20000000000000462, 0b100110000100, -1.0000000000000675, 1, 1, 0
lane1.0, 133.99817645218047, 4.740000000000001, 24.728542327380477, -0.2999999999999936, 0b110000100, -0.9999999999998899, 1, 1, 0
lane1.0, 136.4840306849185, 4.700000000000001, 24.98854232738048, -0.40000000000000036, 0b110000100, -1.0000000000000675, 1, 1, 0
lane1.0, 138.99588491765655, 4.65, 25.24854232738048, -0.5000000000000071, 0b110000100, -1.0000000000000675, 1, 1, 0
lane1.0, 141.5337391503946, 4.590000000000001, 25.508542327380482, -0.5999999999999961, 0b110000100, -0.9999999999998899, 1, 1, 0
lane1.0, 144.09759338313265, 4.5200000000000005, 25.768542327380484, -0.7000000000000028, 0b110000100, -1.0000000000000675, 1, 1, 0
lane1.0, 146.66472539364847, 4.44, 25.57409788293604, -0.8000000000000007, 0b110000100, -0.9999999999999787, 1, 1, 0
lane1.0, 149.23513518194207, 4.370000000000001, 25.834097882936042, -0.699999999999994, 0b110000100, 1.0000000000000675, 0, 1, 0
lane1.0, 151.83154497023568, 4.3100000000000005, 26.094097882936044, -0.600000000000005, 0b110000100, 0.9999999999998899, 0, 1, 0
lane1.0, 154.45395475852928, 4.250000000000001, 26.354097882936045, -0.5999999999999961, 0b110000100, 8.881784197001252e-14, 1, 1, 0
lane1.0, 157.07964232460066, 4.2, 26.159653438491603, -0.5000000000000071, 0b110000100, 0.9999999999998899, 0, 1, 0
lane1.0, 159.70860766844982, 4.16, 26.419653438491604, -0.40000000000000036, 0b110000100, 1.0000000000000675, 0, 1, 0
lane1.0, 162.36357301229899, 4.130000000000001, 26.679653438491606, -0.2999999999999936, 0b110000100, 1.0000000000000675, 0, 1, 0
lane1.0, 165.02181613392594, 4.11, 26.485208994047163, -0.20000000000000462, 0b110000100, 0.9999999999998899, 0, 1, 0
lane1.0, 167.68333703333064, 4.1000000000000005, 26.745208994047164, -0.09999999999999787, 0b110000100, 1.0000000000000675, 0, 1, 0
lane1.0, 170.37085793273536, 4.1000000000000005, 27.005208994047166, 0.0, 0b100110000100, 0.9999999999999787, 0, 1, 0
lane1.0, 173.06165660991786, 4.090000000000001, 26.810764549602723, -0.09999999999999787, 0b110000100, -0.9999999999999787, 1, 1, 0
lane1.0, 175.738326442766, 4.07, 26.72263210736046, -0.20000000000000462, 0b110000100, -1.0000000000000675, 1, 1, 0
lane1.0, 178.4076946399233, 4.04, 26.664731835785464, -0.3000000000000025, 0b110000100, -0.9999999999999787, 1, 1, 0
lane1.0, 181.07237204371324, 4.0, 26.628816240013563, -0.40000000000000036, 0b110000100, -0.9999999999999787, 1, 1, 0
lane1.0, 183.7342805174854, 3.95, 26.609353235429033, -0.4999999999999982, 0b110000100, -0.9999999999999787, 1, 1, 0
lane1.0, 186.3948720709575, 3.89, 26.602477834013126, -0.6000000000000005, 0b110000100, -1.000000000000023, 1, 1, 0
lane1.0, 189.0552659663492, 3.8200000000000003, 26.605400073820913, -0.6999999999999984, 0b110000100, -0.9999999999999787, 1, 1, 0
lane1.0, 191.7163385354392, 3.74, 26.616051307979095, -0.8000000000000007, 0b110000100, -1.000000000000023, 1, 1, 0
lane1.0, 194.3787842532643, 3.6500000000000004, 26.63286304852326, -0.8999999999999986, 0b110000100, -0.9999999999999787, 1, 1, 0
lane1.0, 197.043158573865, 3.55, 26.654623363490998, -1.0000000000000053, 0b110000100, -1.0000000000000675, 1, 1, 0
lane1.0, 199.70990877221666, 3.45, 26.680380603541728, -0.9999999999999964, 0b110000100, 8.881784197001252e-14, 1, 1, 0
lane1.0, 202.37939665559597, 3.3499999999999996, 26.70937706404417, -1.0000000000000053, 0b110000100, -8.881784197001252e-14, 1, 1, 0
lane1.0, 205.05191561738766, 3.25, 26.74100217178959, -0.9999999999999964, 0b110000100, 8.881784197001252e-14, 1, 1, 0
lane1.0, 207.72770366353777, 3.1499999999999995, 26.774758751212353, -1.0000000000000053, 0b110000100, -8.881784197001252e-14, 1, 0, 0
lane1.0, 210.40695351414803, 3.049999999999999, 26.810238260992772, -1.0000000000000053, 0b1000000000000000000000000000000, 0.0, 1, 0, 0
lane1.0, 213.08982054282404, 2.9499999999999993, 26.847102312527706, -0.9999999999999964, 0b1000000000000000000000000000000, 8.881784197001252e-14, 1, 0, 0
lane1.0, 215.77642909196615, 2.8499999999999988, 26.88506867031465, -1.0000000000000053, 0b1000000000000000000000000000000, -8.881784197001252e-14, 1, 0, 0
lane1.0, 218.4668775506885, 2.749999999999999, 26.9239005041324, -0.9999999999999964, 0b1000000000000000000000000000000, 8.881784197001252e-14, 1, 0, 0
lane1.0, 221.1612424777257, 2.659999999999999, 26.96339803661156, -0.900000000000003, 0b1000000000000000000000000000000, 0.9999999999999343, 0, 0, 0
lane1.0, 223.85958197854973, 2.5799999999999987, 27.0033919798694, -0.8000000000000007, 0b1000000000000000000000000000000, 1.000000000000023, 0, 0, 0
lane1.0, 226.5619384938094, 2.509999999999999, 27.043738325324494, -0.6999999999999984, 0b1000000000000000000000000000000, 1.000000000000023, 0, 0, 0
lane1.0, 229.26834111852176, 2.4499999999999984, 27.084314168922305, -0.600000000000005, 0b1000000000000000000000000000000, 0.9999999999999343, 0, 0, 0
lane1.0, 231.9788075438237, 2.3999999999999986, 27.125014337116514, -0.4999999999999982, 0b1000000000000000000000000000000, 1.0000000000000675, 0, 0, 0
lane1.0, 234.69334569259263, 2.3599999999999985, 27.16574863826174, -0.40000000000000036, 0b1000000000000000000000000000000, 0.9999999999999787, 0, 0, 0
lane1.0, 237.41195510485318, 2.3299999999999983, 27.20643960694946, -0.3000000000000025, 0b1000000000000000000000000000000, 0.9999999999999787, 0, 0, 0
lane1.0, 240.1346281172101, 2.3099999999999987, 27.247020640188705, -0.19999999999999574, 0b1000000000000000000000000000000, 1.0000000000000675, 0, 0, 0
lane1.0, 242.86135087159658, 2.2999999999999985, 27.287434447540967, -0.10000000000000231, 0b1000000000000000000000000000000, 0.9999999999999343, 0, 0, 0
lane1.0, 245.592104181707, 2.2999999999999985, 27.327631754667316, 0.0, 0b1000000000000000000000000000000, 1.000000000000023, 0, 0, 0
lane1.0, 248.3268642800824, 2.2999999999999985, 27.36757021284058, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 251.06560346457186, 2.2999999999999985, 27.407213476949142, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 253.80829065952835, 2.2999999999999985, 27.446530422180498, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 256.5548919044126, 2.2999999999999985, 27.485494475505075, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 259.3053707803233, 2.2999999999999985, 27.52408304270914, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 262.0596887832269, 2.2999999999999985, 27.562277015362017, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 264.81780565124393, 2.2999999999999985, 27.60006034497913, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 267.5796796521895, 2.2999999999999985, 27.63741967393218, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 270.3452678366107, 2.2999999999999985, 27.67434401449117, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 273.11452626077823, 2.2999999999999985, 27.710824468859816, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 275.8874101834343, 2.2999999999999985, 27.746853984261687, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 278.6638742395528, 2.2999999999999985, 27.78242713810773, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 281.4438725939118, 2.2999999999999985, 27.81753994907207, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 284.22735907689326, 2.2999999999999985, 27.852189710557205, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 287.01428730459963, 2.2999999999999985, 27.886374843569975, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 289.804610785102, 2.2999999999999985, 27.92009476647738, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 292.5982830124001, 2.2999999999999985, 27.953349779484242, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 295.3952575494736, 2.2999999999999985, 27.986140961986194, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 298.1954881016336, 2.2999999999999985, 28.018470081212964, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 300.9989285812341, 2.2999999999999985, 28.050339510796935, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 303.80553316467837, 2.2999999999999985, 28.081752158087983, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 306.6152563425424, 2.2999999999999985, 28.112711399193262, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 309.4280529635448, 2.2999999999999985, 28.14322102085468, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 312.2438782730071, 2.2999999999999985, 28.173285168391217, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 315.0626879463782, 2.2999999999999985, 28.202908299031225, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 317.88443811833196, 2.2999999999999985, 28.23209514004378, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 320.7090854078917, 2.2999999999999985, 28.26085065115058, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 323.53658693998733, 2.2999999999999985, 28.28917999076228, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 326.3669003638073, 2.2999999999999985, 28.31708848563712, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 329.1999838682695, 2.2999999999999985, 28.34458160360672, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 332.03579619490256, 2.2999999999999985, 28.371664929054422, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 334.8742966483986, 2.2999999999999985, 28.398344140867366, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 337.7154451050727, 2.2999999999999985, 28.424624992614316, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 340.55920201943985, 2.2999999999999985, 28.450513294728555, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 343.40552842910125, 2.2999999999999985, 28.476014898498967, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 346.25438595811084, 2.2999999999999985, 28.501135681693434, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 349.10573681897836, 2.2999999999999985, 28.5258815356572, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 351.9595438134485, 2.2999999999999985, 28.550258353745075, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 354.8157703321838, 2.2999999999999985, 28.574272020960976, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 357.67438035346635, 2.2999999999999985, 28.597928404690883, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 360.53533844102225, 2.2999999999999985, 28.62123334642688, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 363.39860974106307, 2.2999999999999985, 28.64419265438991, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 366.26415997863097, 2.2999999999999985, 28.666812096967963, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 369.1319554533241, 2.2999999999999985, 28.6890973968944, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 372.00196303447376, 2.2999999999999985, 28.71105422609842, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 374.87415015583696, 2.2999999999999985, 28.73268820116593, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 377.748484809863, 2.2999999999999985, 28.754004879355055, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 380.6368852977985, 2.2999999999999985, 29.014004879355056, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 383.55128578573397, 2.2999999999999985, 29.274004879355058, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 386.4916862736695, 2.2999999999999985, 29.53400487935506, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
lane1.0, 389.458086761605, 2.2999999999999985, 29.79400487935506, 0.0, 0b1000000000000000000000000000000, 0.0, 0, 0, 0
