egoid, lanePos, latPos, speed, latSpeed, lcState
lane1.10, 14.969739302070831, 4.800000000000001, 7.039922892846922, 0.0, 0b0
lane1.10, 15.686529420422694, 4.800000000000001, 7.295879474190335, 0.0, 0b0
lane1.10, 16.428913543026525, 4.800000000000001, 7.551802977886285, 0.0, 0b0
lane1.10, 17.196886850797792, 4.800000000000001, 7.807663177539061, 0.0, 0b0
lane1.10, 17.990441509507356, 4.800000000000001, 8.063429996652228, 0.0, 0b0
lane1.10, 18.809566668721015, 4.800000000000001, 8.31907318762093, 0.0, 0b0
lane1.10, 19.65424843677602, 4.800000000000001, 8.574562173479158, 0.0, 0b0
lane1.10, 20.524469837693495, 4.800000000000001, 8.829865844870325, 0.0, 0b0
lane1.10, 21.420210748709405, 4.800000000000001, 9.084952375447857, 0.0, 0b0
lane1.10, 22.34144781552622, 4.800000000000001, 9.339788960888407, 0.0, 0b0
lane1.10, 23.288154351042568, 4.800000000000001, 9.594341749438568, 0.0, 0b0
lane1.10, 24.260300223359387, 4.800000000000001, 9.848575696897825, 0.0, 0b0
lane1.10, 25.257851724189482, 4.800000000000001, 10.10245431970407, 0.0, 0b0
lane1.10, 26.280771423852435, 4.800000000000001, 10.355939673555017, 0.0, 0b0
lane1.10, 27.329018019307345, 4.800000000000001, 10.60899223554315, 0.0, 0b0
lane1.10, 28.402546170807693, 4.800000000000001, 10.861570794463788, 0.0, 0b0
lane1.10, 29.501306320448805, 4.800000000000001, 11.113632198358497, 0.0, 0b0
lane1.10, 30.625244500357855, 4.800000000000001, 11.36513139982254, 0.0, 0b0
lane1.10, 31.77430213882206, 4.800000000000001, 11.616021369461562, 0.0, 0b0
lane1.10, 32.94841585818352, 4.800000000000001, 11.866253017767754, 0.0, 0b0
lane1.10, 34.147517255237425, 4.800000000000001, 12.115774923310275, 0.0, 0b0
lane1.10, 35.371532355896335, 4.800000000000001, 12.364527089867956, 0.0, 0b0
lane1.10, 36.62038138601078, 4.800000000000001, 12.612453512420952, 0.0, 0b0
lane1.10, 37.893978856196725, 4.800000000000001, 12.859495891298058, 0.0, 0b0
lane1.10, 39.19223291774344, 4.800000000000001, 13.10558533963629, 0.0, 0b0
lane1.10, 40.515044641031196, 4.800000000000001, 13.350649126118846, 0.0, 0b0
lane1.10, 41.86230713758364, 4.800000000000001, 13.594600804930124, 0.0, 0b0
lane1.10, 43.233904529728726, 4.800000000000001, 13.837347037971488, 0.0, 0b0
lane1.10, 44.62971131058075, 4.800000000000001, 14.078788579069073, 0.0, 0b0
lane1.10, 46.04959206631467, 4.800000000000001, 14.318826535609297, 0.0, 0b0
lane1.10, 47.493401070434146, 4.800000000000001, 14.557353546780112, 0.0, 0b0
lane1.10, 48.960982278711924, 4.800000000000001, 14.794270618775395, 0.0, 0b0
lane1.10, 50.452169560380035, 4.800000000000001, 15.029475014586883, 0.0, 0b0
lane1.10, 51.966786340384886, 4.800000000000001, 15.262860585510102, 0.0, 0b0
lane1.10, 53.504645414646504, 4.800000000000001, 15.4943208997223, 0.0, 0b0
lane1.10, 55.0655489267164, 4.800000000000001, 15.723749341675706, 0.0, 0b0
lane1.10, 56.649288357514955, 4.800000000000001, 15.95103927429539, 0.0, 0b0
lane1.10, 58.25564438868073, 4.800000000000001, 16.176081349020112, 0.0, 0b0
lane1.10, 59.8843867942409, 4.800000000000001, 16.398766762183357, 0.0, 0b0
lane1.10, 61.53527450844616, 4.800000000000001, 16.61898752192169, 0.0, 0b0
lane1.10, 63.208055721560726, 4.800000000000001, 16.836636740369666, 0.0, 0b0
lane1.10, 64.90246800580195, 4.800000000000001, 17.0516089444548, 0.0, 0b0
lane1.10, 66.61823832023923, 4.800000000000001, 17.263797344290854, 0.0, 0b0
lane1.10, 68.3551105529605, 4.800000000000001, 17.4736473101345, 0.0, 0b0
lane1.10, 70.11284673935992, 4.800000000000001, 17.681076417854023, 0.0, 0b0
lane1.10, 71.89120068201954, 4.800000000000001, 17.886002435338444, 0.0, 0b0
lane1.10, 73.68991798143371, 4.800000000000001, 18.088343552944792, 0.0, 0b0
lane1.10, 75.50873609020186, 4.800000000000001, 18.28801862241826, 0.0, 0b0
lane1.10, 77.3473843914781, 4.800000000000001, 18.48494740310646, 0.0, 0b0
lane1.10, 79.20558430234145, 4.800000000000001, 18.679050814160423, 0.0, 0b0
lane1.10, 81.08304940261422, 4.800000000000001, 18.8702511912951, 0.0, 0b0
lane1.10, 82.97948558950763, 4.800000000000001, 19.058472546573185, 0.0, 0b0
lane1.10, 84.8945912583153, 4.800000000000001, 19.243640829580112, 0.0, 0b0
lane1.10, 86.82805750920818, 4.800000000000001, 19.42568418827739, 0.0, 0b0
lane1.10, 88.77956838000993, 4.800000000000001, 19.604533227757695, 0.0, 0b0
lane1.10, 90.74880110465183, 4.800000000000001, 19.78012126508017, 0.0, 0b0
lane1.10, 92.73542639682283, 4.800000000000001, 19.952384578339704, 0.0, 0b0
lane1.10, 94.73910875814585, 4.800000000000001, 20.12126264812049, 0.0, 0b0
lane1.10, 96.75950681002702, 4.800000000000001, 20.286698389502956, 0.0, 0b0
lane1.10, 98.7962736481439, 4.800000000000001, 20.448638372834537, 0.0, 0b0
lane1.10, 100.84905721836256, 4.800000000000001, 20.607033031538737, 0.0, 0b0
lane1.10, 102.91750071270566, 4.800000000000001, 20.761836855323207, 0.0, 0b0
lane1.10, 105.00124298383459, 4.800000000000001, 20.91300856725531, 0.0, 0b0
lane1.10, 107.09991897636243, 4.800000000000001, 21.06051128330167, 0.0, 0b0
lane1.10, 109.21316017318125, 4.800000000000001, 21.204312653074762, 0.0, 0b0
lane1.10, 111.34059505486965, 4.800000000000001, 21.34438498069315, 0.0, 0b0
lane1.10, 113.48184957014628, 4.800000000000001, 21.480705324839427, 0.0, 0b0
lane1.10, 115.63654761525272, 4.800000000000001, 21.61325557728956, 0.0, 0b0
lane1.10, 117.80431152008649, 4.800000000000001, 21.742022519385625, 0.0, 0b0
lane1.10, 119.98476308222129, 4.800000000000001, 21.867008723310548, 0.0, 0b0
lane1.10, 122.17752459113574, 4.800000000000001, 21.9882214549782, 0.0, 0b0
lane1.10, 124.38221929284322, 4.800000000000001, 22.105672579171436, 0.0, 0b0
lane1.10, 126.5984718440881, 4.800000000000001, 22.219378445726154, 0.0, 0b0
lane1.10, 128.82590708735458, 4.800000000000001, 22.329326419603497, 0.0, 0b0
lane1.10, 131.0641505924487, 4.800000000000001, 22.43554368227899, 0.0, 0b0
lane1.10, 133.31283085454103, 4.800000000000001, 22.53806155956784, 0.0, 0b0
lane1.10, 135.57157793719648, 4.800000000000001, 22.636880093540846, 0.0, 0b0
lane1.10, 137.84002398807593, 4.800000000000001, 22.73204092404808, 0.0, 0b0
lane1.10, 140.1178054998758, 4.790000000000001, 22.823589311949252, -0.09999999999999787, 0b110001100
lane1.10, 142.40456180676154, 4.7700000000000005, 22.91153682576566, -0.20000000000000462, 0b110001100
lane1.10, 144.69993555852358, 4.740000000000001, 22.995938209475124, -0.2999999999999936, 0b110001100
lane1.10, 147.00357502694533, 4.700000000000001, 23.076851158960082, -0.40000000000000036, 0b110001100
lane1.10, 149.31513402092244, 4.65, 23.154328720582228, -0.5000000000000071, 0b110001100
lane1.10, 151.6342701859386, 4.590000000000001, 23.228394579740602, -0.5999999999999961, 0b110001100
lane1.10, 153.96064580693414, 4.5200000000000005, 23.299117840170126, -0.7000000000000028, 0b110001100
lane1.10, 156.29392994827555, 4.44, 23.36656498665795, -0.8000000000000007, 0b110001100
lane1.10, 158.63379790730048, 4.3500000000000005, 23.430794193840885, -0.8999999999999986, 0b110001100
lane1.10, 160.979930924169, 4.250000000000001, 23.491866143529446, -0.9999999999999964, 0b110001100
lane1.10, 163.33201642148373, 4.15, 23.54984380276545, -1.0000000000000053, 0b110001100
lane1.10, 165.68974822168025, 4.050000000000001, 23.604792201164784, -0.9999999999999964, 0b110001100
lane1.10, 168.05282674218302, 3.9500000000000006, 23.656778208890515, -1.0000000000000009, 0b110001100
lane1.10, 170.4209591684536, 3.8500000000000005, 23.705870316521068, -1.0000000000000009, 0b110001100
lane1.10, 172.79385960517914, 3.750000000000001, 23.752138417989286, -0.9999999999999964, 0b110001100
lane1.10, 175.17124920596225, 3.6500000000000004, 23.795653597673237, -1.0000000000000053, 0b110001100
lane1.10, 177.55285628197691, 3.5500000000000007, 23.836487922619973, -0.9999999999999964, 0b110001100
lane1.10, 179.93841639014695, 3.45, 23.87471424078088, -1.0000000000000053, 0b110001100
lane1.10, 182.32767240148766, 3.3500000000000005, 23.91040598603334, -0.9999999999999964, 0b110001100
lane1.10, 184.7203745503223, 3.25, 23.94363699065959, -1.0000000000000053, 0b110001100
lane1.10, 187.11628046514784, 3.1499999999999995, 23.974481305851175, -1.0000000000000053, 0b110001100
lane1.10, 189.51515518197576, 3.05, 24.003013030707443, -0.9999999999999964, 0b1000000000000000000000000000000
lane1.10, 191.91677114101614, 2.9499999999999993, 24.029306150100265, -1.0000000000000053, 0b1000000000000000000000000000000
lane1.10, 194.3209081676054, 2.8499999999999996, 24.05343438168499, -0.9999999999999964, 0b1000000000000000000000000000000
lane1.10, 196.7273534383022, 2.749999999999999, 24.075471032251027, -1.0000000000000053, 0b1000000000000000000000000000000
lane1.10, 199.13590143309096, 2.6499999999999995, 24.09548886352405, -0.9999999999999964, 0b1000000000000000000000000000000
lane1.10, 201.54635387464, 2.5499999999999994, 24.11355996745683, -1.0000000000000009, 0b1000000000000000000000000000000
lane1.10, 203.9585196555617, 2.4499999999999993, 24.129755650976882, -1.0000000000000009, 0b1000000000000000000000000000000
lane1.10, 206.37221475461538, 2.349999999999999, 24.144146330096934, -1.0000000000000009, 0b1000000000000000000000000000000
lane1.10, 208.78726214278217, 2.249999999999999, 24.156801433238464, -1.0000000000000009, 0b1000000000000000000000000000000
lane1.10, 211.20349168012257, 2.1499999999999995, 24.167789313569493, -0.9999999999999964, 0b1000000000000000000000000000000
lane1.10, 213.62074000430678, 2.0499999999999994, 24.177177170115012, -1.0000000000000009, 0b1000000000000000000000000000000
lane1.10, 216.0388504116806, 1.9599999999999993, 24.185030977361837, -0.9000000000000008, 0b1000000000000000000000000000000
lane1.10, 218.45767273170117, 1.8799999999999994, 24.191415423049033, -0.7999999999999985, 0b1000000000000000000000000000000
lane1.10, 220.8770631955441, 1.8099999999999994, 24.196393853809987, -0.7000000000000006, 0b1000000000000000000000000000000
lane1.10, 223.29688429965023, 1.7499999999999993, 24.200028228312394, -0.6000000000000005, 0b1000000000000000000000000000000
lane1.10, 225.71700466494224, 1.6999999999999993, 24.202379077527535, -0.5000000000000004, 0b1000000000000000000000000000000
lane1.10, 228.1372988924061, 1.6599999999999993, 24.203505471749764, -0.40000000000000036, 0b1000000000000000000000000000000
lane1.10, 230.55764741569263, 1.6299999999999992, 24.203464993980784, -0.30000000000000027, 0b1000000000000000000000000000000
lane1.10, 232.9779363513562, 1.6099999999999992, 24.202313719290704, -0.20000000000000018, 0b1000000000000000000000000000000
lane1.10, 235.39805734730916, 1.5999999999999992, 24.20010619976844, -0.10000000000000009, 0b1000000000000000000000000000000
lane1.10, 237.81790743003145, 1.5999999999999992, 24.196895454677648, 0.0, 0b1000000000000000000000000000000
lane1.10, 240.23738885103737, 1.5999999999999992, 24.19273296544039, 0.0, 0b1000000000000000000000000000000
lane1.10, 242.65640893306335, 1.5999999999999992, 24.187668675079102, 0.0, 0b1000000000000000000000000000000
lane1.10, 245.07487991640517, 1.5999999999999992, 24.18175099175749, 0.0, 0b1000000000000000000000000000000
lane1.10, 247.49271880579667, 1.5999999999999992, 24.175026796072586, 0.0, 0b1000000000000000000000000000000
lane1.10, 249.90984721818845, 1.5999999999999992, 24.1675414517632, 0.0, 0b1000000000000000000000000000000
lane1.10, 252.3261912317523, 1.5999999999999992, 24.159338819513746, 0.0, 0b1000000000000000000000000000000
lane1.10, 254.74168123640533, 1.5999999999999992, 24.15046127354715, 0.0, 0b1000000000000000000000000000000
lane1.10, 257.15625178611845, 1.5999999999999992, 24.14094972071555, 0.0, 0b1000000000000000000000000000000
lane1.10, 259.5702343050841, 1.5999999999999992, 24.13870065859832, 0.0, 0b1000000000000000000000000000000
lane1.10, 261.9839420883707, 1.5999999999999992, 24.135455007133835, 0.0, 0b1000000000000000000000000000000
lane1.10, 264.39727838278446, 1.5999999999999992, 24.131270881140953, 0.0, 0b1000000000000000000000000000000
lane1.10, 266.8101521369349, 1.5999999999999992, 24.12620420186813, 0.0, 0b1000000000000000000000000000000
lane1.10, 269.2224777836891, 1.5999999999999992, 24.120308733215897, 0.0, 0b1000000000000000000000000000000
lane1.10, 271.6341750264313, 1.5999999999999992, 24.113636121628673, 0.0, 0b1000000000000000000000000000000
lane1.10, 274.0451686294696, 1.5999999999999992, 24.10623593913654, 0.0, 0b1000000000000000000000000000000
lane1.10, 276.45538821287965, 1.5999999999999992, 24.098155729064615, 0.0, 0b1000000000000000000000000000000
lane1.10, 278.8647680520311, 1.5999999999999992, 24.08944105396414, 0.0, 0b1000000000000000000000000000000
lane1.10, 281.273246881997, 1.5999999999999992, 24.080135545354718, 0.0, 0b1000000000000000000000000000000
lane1.10, 283.6807677070098, 1.5999999999999992, 24.070280954901385, 0.0, 0b1000000000000000000000000000000
lane1.10, 286.087277615089, 1.5999999999999992, 24.059917206682936, 0.0, 0b1000000000000000000000000000000
lane1.10, 288.49272759793513, 1.5999999999999992, 24.049082450239286, 0.0, 0b1000000000000000000000000000000
lane1.10, 290.8970723761529, 1.5999999999999992, 24.037813114115398, 0.0, 0b1000000000000000000000000000000
lane1.10, 293.30027022984103, 1.5999999999999992, 24.026143959647325, 0.0, 0b1000000000000000000000000000000
lane1.10, 295.7022828345615, 1.5999999999999992, 24.01410813476251, 0.0, 0b1000000000000000000000000000000
lane1.10, 298.1030751026792, 1.5999999999999992, 24.00173722759106, 0.0, 0b1000000000000000000000000000000
lane1.10, 300.5026150300442, 1.5999999999999992, 23.989061319708032, 0.0, 0b1000000000000000000000000000000
lane1.10, 302.90087354797197, 1.5999999999999992, 23.976109038848037, 0.0, 0b1000000000000000000000000000000
lane1.10, 305.29782438046203, 1.5999999999999992, 23.962907610953565, 0.0, 0b1000000000000000000000000000000
lane1.10, 307.69344390658154, 1.5999999999999992, 23.949482911436608, 0.0, 0b1000000000000000000000000000000
lane1.10, 310.0877110279309, 1.5999999999999992, 23.935859515550174, 0.0, 0b1000000000000000000000000000000
lane1.10, 312.48060704109747, 1.5999999999999992, 23.922060747781632, 0.0, 0b1000000000000000000000000000000
lane1.10, 314.87211551499627, 1.5999999999999992, 23.90810873019404, 0.0, 0b1000000000000000000000000000000
lane1.10, 317.2622221729887, 1.5999999999999992, 23.894024429654344, 0.0, 0b1000000000000000000000000000000
lane1.10, 319.6509147796664, 1.5999999999999992, 23.879827703899107, 0.0, 0b1000000000000000000000000000000
lane1.10, 322.0381830321813, 1.5999999999999992, 23.865537346398806, 0.0, 0b1000000000000000000000000000000
lane1.10, 324.4240184560008, 1.5999999999999992, 23.85117112999131, 0.0, 0b1000000000000000000000000000000
lane1.10, 326.80841430496355, 1.5999999999999992, 23.836745849263572, 0.0, 0b1000000000000000000000000000000
lane1.10, 329.19136546551016, 1.5999999999999992, 23.82227736166816, 0.0, 0b1000000000000000000000000000000
lane1.10, 331.57286836496195, 1.5999999999999992, 23.807780627367993, 0.0, 0b1000000000000000000000000000000
lane1.10, 333.95292088372076, 1.5999999999999992, 23.793269747808598, 0.0, 0b1000000000000000000000000000000
lane1.10, 336.3315222712623, 1.5999999999999992, 23.778758003022414, 0.0, 0b1000000000000000000000000000000
lane1.10, 338.70867306579714, 1.5999999999999992, 23.76425788767434, 0.0, 0b1000000000000000000000000000000
lane1.10, 341.0843750174739, 1.5999999999999992, 23.749781145861597, 0.0, 0b1000000000000000000000000000000
lane1.10, 343.45863101500123, 1.5999999999999992, 23.735338804684538, 0.0, 0b1000000000000000000000000000000
lane1.10, 345.83144501556586, 1.5999999999999992, 23.720941206607872, 0.0, 0b1000000000000000000000000000000
lane1.10, 348.20282197792795, 1.5999999999999992, 23.706598040634372, 0.0, 0b1000000000000000000000000000000
lane1.10, 350.57276779857546, 1.5999999999999992, 23.692318372315153, 0.0, 0b1000000000000000000000000000000
lane1.10, 352.9412892508223, 1.5999999999999992, 23.678110672622367, 0.0, 0b1000000000000000000000000000000
lane1.10, 355.30839392673903, 1.5999999999999992, 23.66398284571157, 0.0, 0b1000000000000000000000000000000
lane1.10, 357.6877922113102, 1.5999999999999992, 23.92398284571157, 0.0, 0b1000000000000000000000000000000
lane1.10, 360.09319049588134, 1.5999999999999992, 24.183982845711572, 0.0, 0b1000000000000000000000000000000
lane1.10, 362.5245887804525, 1.5999999999999992, 24.443982845711574, 0.0, 0b1000000000000000000000000000000
lane1.10, 364.9819870650237, 1.5999999999999992, 24.703982845711575, 0.0, 0b1000000000000000000000000000000
lane1.10, 367.46538534959484, 1.5999999999999992, 24.963982845711577, 0.0, 0b1000000000000000000000000000000
lane1.10, 369.974783634166, 1.5999999999999992, 25.22398284571158, 0.0, 0b1000000000000000000000000000000
lane1.10, 372.51018191873715, 1.5999999999999992, 25.48398284571158, 0.0, 0b1000000000000000000000000000000
lane1.10, 375.0715802033083, 1.5999999999999992, 25.74398284571158, 0.0, 0b1000000000000000000000000000000
lane1.10, 377.6589784878795, 1.5999999999999992, 26.003982845711583, 0.0, 0b1000000000000000000000000000000
lane1.10, 380.2723767724506, 1.5999999999999992, 26.263982845711585, 0.0, 0b1000000000000000000000000000000
lane1.10, 382.91177505702177, 1.5999999999999992, 26.523982845711586, 0.0, 0b1000000000000000000000000000000
lane1.10, 385.5771733415929, 1.5999999999999992, 26.783982845711588, 0.0, 0b1000000000000000000000000000000
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
egoid, lanePos, latPos, speed, latSpeed, lcState
