egoid, lcStateM, lcStateR, lcMode, posX, posY, posLat, speed, acce, latSpeed, yaw_angle, dis2entrance, leader_dis, leader_delta_v
IDM
ego_lane.0, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 818.4943233101656, 132.01879545460804, 4.800000000000001, 25.74726845624916, 0.0, 48.00000000000001, 1.0784533906229226, 384.83
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 820.8289055394856, 130.93276327942158, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 382.2552731543751
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 823.1690177447014, 129.85946990933243, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 379.6805463087502
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 825.5566218712521, 128.89557852236229, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 377.1058194631253
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 827.9442259978028, 127.93168713539215, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 374.53109261750035
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 830.3318301243536, 126.96779574842202, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 371.9563657718754
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 832.7194342509043, 126.00390436145187, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 369.3816389262505
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 835.1070383774551, 125.04001297448174, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 366.8069120806256
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 837.4946425040058, 124.0761215875116, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 364.23218523500066
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 839.8822466305566, 123.11223020054146, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 361.65745838937573
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 842.2698507571073, 122.14833881357131, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 359.08273154375087
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 844.657454883658, 121.18444742660118, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 356.50800469812594
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 847.0450590102088, 120.22055603963105, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 353.933277852501
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 849.4326631367595, 119.2566646526609, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 351.3585510068761
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 851.8202672633103, 118.29277326569077, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 348.7838241612512
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 854.207871389861, 117.32888187872062, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 346.20909731562625
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 856.5954755164117, 116.36499049175049, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 343.63437047000133
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 858.9830796429625, 115.40109910478034, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 341.05964362437646
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 861.3706837695132, 114.43720771781021, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 338.48491677875154
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 863.758287896064, 113.47331633084006, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 335.9101899331266
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 866.1458920226147, 112.50942494386993, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 333.3354630875017
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 868.5334961491654, 111.54553355689978, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 330.76073624187677
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 870.9211002757162, 110.58164216992965, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 328.18600939625185
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 873.3087044022669, 109.61775078295952, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 325.6112825506269
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 875.6963085288177, 108.65385939598937, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 323.036555705002
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 878.0839126553684, 107.68996800901924, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 320.4618288593771
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 880.4715167819191, 106.72607662204909, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 317.88710201375216
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 882.8591209084699, 105.76218523507895, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 315.31237516812723
ego_lane.0, 0b1000000000000001, 0b1000000000000000, 0b0, 885.2467250350206, 104.79829384810881, 4.800000000000001, 25.74726845624916, 0.0, 0.0, 0.0, 312.7376483225023
