egoid, lanePos, latPos, speed, latSpeed
lane1.0, 186.55400005526772, 4.100000000000001, 20.52378850235359, 0.0
lane1.0, 188.59665668328086, 4.100000000000001, 20.329344057909147, 0.0
lane1.0, 190.61986886684954, 4.100000000000001, 20.134899613464704, 0.0
lane1.0, 192.6236366059738, 4.100000000000001, 19.94045516902026, 0.0
lane1.0, 194.62453165338755, 4.100000000000001, 20.077445779255154, 0.0
lane1.0, 196.63892009690025, 4.100000000000001, 20.210323090998788, 0.0
lane1.0, 198.66638871649022, 4.100000000000001, 20.339049300800625, 0.0
lane1.0, 200.70652065461323, 4.100000000000001, 20.463589461659346, 0.0
lane1.0, 202.75889569858282, 4.090000000000001, 20.58391141773272, -0.10000000000000675
lane1.0, 204.8148057471533, 4.070000000000001, 20.534289553676793, -0.19999999999999574
